w32033947,residential,Strada dell'Atiraglio,,,,"9",10.9344978050869,44.6551749169334
w32034113,residential,Strada dell'Atiraglio,,,,"14",10.9344740774844,44.6549450693953
w32035047,tertiary,Viale Marcello Finzi,"2",,,"5",10.9321171214724,44.6594098429599
w32035047,tertiary,Viale Marcello Finzi,"2",,,"4",10.9318082359021,44.6591778980741
w32035047,tertiary,Viale Marcello Finzi,"2",,,"3",10.93149934886,44.6589459532522
w32035047,tertiary,Viale Marcello Finzi,"2",,,"2",10.9311806629548,44.6587208809001
w32035047,tertiary,Viale Marcello Finzi,"2",,,"1",10.9308589201311,44.6584979519534
w32035131,residential,Viale Antonio Gramsci,,,,"16",10.9351855809615,44.6559682141743
w32035131,residential,Viale Antonio Gramsci,,,,"17",10.9348131733525,44.6561468351135
w32035131,residential,Viale Antonio Gramsci,,,,"18",10.9344410252529,44.656325730778
w32035131,residential,Viale Antonio Gramsci,,,,"19",10.9340688771532,44.6565046258905
w32035141,residential,Via Emilio Diena,,,,"4",10.9356456325144,44.6564557003121
w32035141,residential,Via Emilio Diena,,,,"3",10.9352788570728,44.6566401240153
w32035141,residential,Via Emilio Diena,,,,"2",10.9349120815023,44.6568245470051
w32035141,residential,Via Emilio Diena,,,,"1",10.934545287225,44.6570089505827
w32035148,residential,Via Emilio Diena,,,,"5",10.9358678748434,44.6563437065719
w32035148,residential,Via Emilio Diena,,,,"6",10.9362341423989,44.6561587718909
w32035148,residential,Via Emilio Diena,,,,"7",10.9366018305691,44.6559753035112
w32035148,residential,Via Emilio Diena,,,,"8",10.9369752599818,44.6557977629572
w32035148,residential,Via Emilio Diena,,,,"9",10.9372731456066,44.6559820307349
w32035148,residential,Via Emilio Diena,,,,"10",10.9375579162744,44.6562291101784
w32035148,residential,Via Emilio Diena,,,,"11",10.9378426869422,44.6564761885691
w32035148,residential,Via Emilio Diena,,,,"12",10.93812745761,44.656723265907
w32035148,residential,Via Emilio Diena,,,,"13",10.9384122282779,44.6569703421921
w32047570,residential,Via Achille Grandi,,,yes,"2",10.9355000061015,44.6572981799184
w32047570,residential,Via Achille Grandi,,,yes,"1",10.9352450449181,44.6570351459863
w32047800,residential,Via Bruno Buozzi,,,,"8",10.9377189380694,44.6572184899768
w32047800,residential,Via Bruno Buozzi,,,,"7",10.9374610155701,44.6569569205925
w32047800,residential,Via Bruno Buozzi,,,,"6",10.9372030930708,44.6566953500284
w32047800,residential,Via Bruno Buozzi,,,,"5",10.9369451705715,44.6564337782843
